"문화공간코드","장르분류코드","장르분류명","문화공간명","대표이미지","주소","전화번호","팩스번호","홈페이지","관람시간","관람료(원)","휴관일","개관일자","객석수","X좌표","Y좌표","기타사항","무료구분"
"100740","11","기타","충무아트홀스포츠센터","http://culture.seoul.go.kr/data/cf/20111214144018.jpg","서울  중구 흥인동  퇴계로 387","02-2230-6776~7","02-2230-6799","http://www.e-junggu.or.kr/?code=10&subp=1010_1","","","매월 2주차 일요일 공휴일","","","37.5658650","127.0148580","","1"
"100773","11","기타","강북웰빙스포츠센터","http://culture.seoul.go.kr/data/cf/20111103140727.jpg","서울  강북구 번동 318 )","02-944-2900","02-944-2949","www.gangbukcmc.seoul.kr/group02/page03.php","행사에 따라 다름","","법정 국.공휴일/매월 13주 일요일","2005.03.03","다목적체육관 723.8㎡/종합체육관 1458.4㎡(관중석200석)/수영장 헬스장 스쿼시장 등","37.6304749","127.0378273","","1"
"100790","11","기타","은평구민체육센터","","서울  은평구 진관동 362 )","02-350-5333","02-354-8117","http://www.efmc.or.kr/public_html/sports/","","","","","","37.6304258","126.9236902","","0"
"100759","11","기타","중랑구청","","서울  중랑구 신내동 )","02-2094-0114","","http://jungnang.seoul.kr/","","","","","","37.6063242","127.0925842","","0"
"100760","11","기타","중랑구민체육센터","http://culture.seoul.go.kr/data/cf/20111020171542.jpg","서울  중랑구","02-3423-1070~4","","http://jungnangspo.seoul.kr","","","","","","37.6151321","127.0874625","","0"
"100816","11","기타","영등포구청","http://culture.seoul.go.kr/data/cf/20111020165513.jpg","서울  영등포구 당산동3가 385-1 )","02-2670-3114","02-2670-3002","http://www.ydp.go.kr","","","","","","37.5264360","126.8960040","","0"
"100824","11","기타","흑석체육센터","http://culture.seoul.go.kr/data/cf/20101118172637.jpg","서울  동작구 흑석동  현충로 73","(02)823-2273~4","(02)823-2275","http://www.idongjak.or.kr/","평일(월~금) : 06:00~22:00  토요일 : 06:00~21:00/일요일(1주) : 10:00~19:00","","공휴일 및 5주째 일요일","","","37.5099926","126.9633745","","1"
"100462","11","기타","운현궁","http://culture.seoul.go.kr/data/cf/20111103141550.jpg","서울  종로구 운니동 114-10 )","02-766-9090","02-742-3900","http://www.unhyeongung.or.kr/","하절기 : 09:00 ~ 19:00 (4월초~10월말) / 동절기 : 09:00 ~ 18:00 (11월초~3월말)","","매주 월요일 / (월요일이 공휴일인 경우 화요일 휴관)","1996.10.26","특설무대 1개/관람석 배치시 총 2000석규모","37.5761250","126.9870500","","1"
"100767","11","기타","개운산스포츠센터","http://culture.seoul.go.kr/data/cf/20111202145755.gif","서울  성북구","02-925-9960~2","02-925-9963","http://www.gongdan.go.kr","","","","","","37.5967823","127.0261534","","1"
"100756","11","기타","동대문구체육관","http://culture.seoul.go.kr/data/cf/20111031112053.jpg","서울  동대문구 답십리동 2-294 )","02-2247-9611~4","02-2247-9615","http://www.dfmc.kr","운영시간: 06:00 ~ 22:00","","국경일 대관행사시 휴관","2004-11-01","대체육관 1개 1200석 / 소체육관 1개","37.5724191","127.0639379","","1"
"100810","11","기타","금천구시설관리공단","http://culture.seoul.go.kr/data/cf/20111021160517.JPG","서울  금천구 시흥동 985-26 )","02-809-0061~7","02-809-1471~2","http://www.gfmc.co.kr","","","","","","37.4457770","126.9026540","","0"
"100809","11","기타","금천구청","http://culture.seoul.go.kr/data/cf/20111021163335.JPG","서울  금천구 시흥동 )","(02)2627-2114","(02)896-6322","http://www.geumcheon.go.kr","","","","","","37.4570784","126.8957012","","0"
"100807","11","기타","구로구민체육센터","http://culture.seoul.go.kr/data/cf/20111020165514.gif","서울  구로구 고척동 )","02-2681-9595","02-2681-9109","http://guro-sc.or.kr/","","","","","","37.5066167","126.8533046","","0"
"100795","11","기타","마포구시설관리공단(아트센터)","http://culture.seoul.go.kr/data/cf/20111020172307.jpg","서울  마포구 대흥동   대흥로20길 28","02-300-5000","","http://www.mfmc.or.kr","","","","","","37.5499041","126.9455277","","0"
"100818","11","기타","영등포구민체육센터","","서울  영등포구 신길동 426-3 )","02-2650-1500~1503","","http://www.y-sisul.or.kr/business/busi01_01.asp","","","","","","37.5004660","126.9063045","","1"
"100839","11","기타","대진체육관","http://culture.seoul.go.kr/data/cf/20101118164146.jpg","서울  강남구 개포동 13-1 )","02-2176-0880","","http://www.kncity.or.kr","","","","1997년 12월","","37.4960680","127.0787594","","0"
"100838","11","기타","강남스포츠문화센터","http://culture.seoul.go.kr/data/cf/20101118164414.jpg","서울  강남구 수서동 718 )","02-2176-0831","","http://cna.kncity.or.kr/center/findcenterall.aspx?center=100018","","","","","","37.4891013","127.1052500","","0"
"100692","11","기타","서울문화재단","http://culture.seoul.go.kr/data/cf/20111020181952.jpg","서울  동대문구 용두동 255-67 )","02-3290-7000","","http://www.sfac.or.kr/","","","","","","37.5715090","127.0337136","","0"
"100752","11","기타","동대문구청","http://culture.seoul.go.kr/data/cf/20111020154318.jpg","서울  동대문구 용두동 39-9 )","02-2127-5000","02-2127-5096","http://www.ddm.go.kr/","평일 : 09:00~18:00","","토일요일","","","37.5745240","127.0396500","","0"
"100743","11","기타","용산문화체육센터","http://culture.seoul.go.kr/data/cf/20111101131430.jpg","서울  용산구 문배동 19-2 )","02-707-2492~4","02-707-2495","http://www.yongsangu-sc.or.kr","","","1 3 5주 일요일 공휴일 국경일 정기휴관일","2005.10.10","","37.5373623","126.9676924","본센터는 용산구 백범로 350에 위치한 지하2층 지상5층 규모의 문화체육센터로 수영장 헬스장 및 배드민턴 등 체육프로그램을 비롯하여 다양한 문화강좌 교육프로그램을 효율적으로 운영하여 구민의 건강과 복리증진에 기여하고 있습니다.","1"
"100753","11","기타","동대문구민회관","http://culture.seoul.go.kr/data/cf/20111031105833.jpg","서울  동대문구 장안동 354-5 )","02-2247-9662","02-2247-9661","http://www.dfmc.kr/course/gym/comm.asp","평일 07시~22시","","매주 토요일 일요일 및 공휴일 (단 휴관일에도 대관가능하며 대관시 근무)","1989.01.09","강당1개 548석","37.5672385","127.0733795","","1"
"100846","11","기타","온조대왕문화체육관","http://culture.seoul.go.kr/data/cf/20101118162304.jpg","서울  강동구 고덕동 296 )","02-428-2020","02-428-2018","http://www.onjo.or.kr","","","","","","37.5567379","127.1574722","","0"
"100754","11","기타","동대문구민체육센터","http://culture.seoul.go.kr/data/cf/20111031111540.jpg","서울  동대문구 장안동 )","02-2247-9772~5","02-2247-9776","http://www.dfmc.kr","평일 : 06:00~21:50 / 휴토요일 : 06:00~17:50","","매주 일요일 휴관(대관시에만 부분 개방)","1992년 2월","공연장 없으며 유사시설로 대체육관이 있으나 좌석 미설치","37.5665701","127.0734247","매주 일요일은 휴관(대관시에만 부분개방)하고 있으나 지역주민의 요청으로 매월 13째주 일요일에 한하여 한시적으로 일일 자유수영을 개방운영중에 있다.","1"
"100826","11","기타","서울여성프라자스포츠센터","http://culture.seoul.go.kr/data/cf/20101118171540.jpg","","(02)822 - 2426 ~ 7","(02)822 - 2428","http://www.idongjak.or.kr","평   일(월~금) : 06:00~22:00  토요일 : 06:00~21:00 / 일요일(4주) : 10:00~19:00","","공휴일 및 5주째 일요일","","","37.5115536","126.9270660","","0"
"100806","11","기타","구로구청","http://culture.seoul.go.kr/data/cf/20111020180737.JPG","서울  구로구 구로동 )","02-860-2114","02-864-9595","http://www.guro.go.kr","","","","","","37.4954720","126.8875360","","0"
"100788","11","기타","은평구청","","서울  은평구 녹번동 )","02-351-6114","","http://www.eunpyeong.seoul.kr","09:00~18;00","","","","","37.6027840","126.9291640","","0"
"100772","11","기타","강북구청","http://culture.seoul.go.kr/data/cf/20111020200854.jpg","서울  강북구 수유동 192-59 )","02-901-6114","","http://gangbuk.seoul.kr/","","","","","","37.6397480","127.0254820","","0"
"100798","11","기타","양천구민체육센터","http://culture.seoul.go.kr/data/cf/20111020161041.jpg","서울  양천구 신정동 322-10 )","02)2652-1792~5","02)2654-3483","http://www.ycs.or.kr/page/facility/sport/yangcheon.php","","","","","","37.5165626","126.8644841","","1"
"100291","11","기타","서울타워","http://culture.seoul.go.kr/data/cf/title_100291.jpg","서울  용산구 용산동2가 1-3      )","02) 3455-9277 9288","","http://www.nseoultower.com","홈페이지 참조","홈페이지 참조","","","","37.5512294","126.9882659","","1"
"100713","11","기타","롯데월드","http://culture.seoul.go.kr/data/cf/20111214085954.jpg","서울  송파구 잠실동  올림픽로 240 호텔롯데 롯데월드","02-411-2000","","http://www.lotteworld.com","","유료","","","","37.5110794","127.0981638","■ 개장시간  [월~목요일] 09:30~ 22:00  [금~일요일] 09:30~ 23:00  ■ 야간개장  [월~목요일] 16:00~ 22:00  [금~일요일] 16:00~ 23:00","1"
"100735","11","기타","종로문화체육센터","","서울  종로구 사직동 284-1 )","02-732-9392~3","02-732-9395","http://www.ijongno.co.kr/html/sub/info_sisul/che/che_look.asp","","","","","","37.5743556","126.9646523","","0"
"100872","11","기타","동대문구청 아트갤러리","http://culture.seoul.go.kr/data/cf/20111031110540.jpg","서울  동대문구 용두동 39-9 )","02-2127-4310","02-3299-2614","www.ddm.go.kr","평일:9시~18시","","매주 토요일 일요일 공휴일","2009.10.28","","37.5745240","127.0396500","","0"
"100782","11","기타","노원구청","http://culture.seoul.go.kr/data/cf/20111021173342.JPG","서울  노원구 상계동 701-1 )","02-2116-3114","02-2116-4614","http://www.nowon.kr","월요일~금요일 09:00~18:00","","","","","37.6543580","127.0564730","","0"
"100803","11","기타","강서지역정보센터","http://culture.seoul.go.kr/data/cf/20111021140159.jpg","서울  강서구 등촌동 705-4 )","02-3662-8130~2","3662-8134","http://edu.gangseo.seoul.kr/","","","일요일국경일법정공휴일","","","37.5589789","126.8478810","","0"
"101144","11","기타","북촌문화센터","http://culture.seoul.go.kr/data/cf/20180603135708.jpg","서울특별시 종로구 계동길 37","02-741-1033 02-2133-1371~2","","http://hanok.seoul.go.kr/","","","연중무휴","","","37.5790878763","126.9862745249","",""
"101141","11","기타","창신소통공작소","http://culture.seoul.go.kr/data/cf/20180531153733.jpg","서울특별시 종로구 창신6가길 47","02-2088-1270","","https://www.jfac.or.kr/site/main/home","","","매주 월요일 1월 1일 설 추석 연휴","","","37.576204842","127.0123936578","",""
"100691","11","기타","서울창작공간","http://culture.seoul.go.kr/data/cf/20111021102210.jpg","서울  동대문구 용두동 255-67 )","02-3290-7070","","http://www.seoulartspace.or.kr","10:00 ~ 17:00","","","","","37.5715090","127.0337136","","0"
"100911","11","기타","대치2문화센터 대강당","","서울  강남구 대치동 980-9","02-6712-0701","","","","","","","","37.502255598","127.0641689779","",""
"100136","11","기타","노원구민체육센터","http://culture.seoul.go.kr/data/cf/20111021164928.JPG","서울  노원구 중계동 507-3 )","02-949-8416~9","02-949-8460","http://gongdan.nowon.kr","","","","","","37.6481321","127.0707250","","1"
"101052","11","기타","용산시립노인종합복지관","","서울특별시 용산구 독서당로11길 16","02-794-6100","","http://www.ysnoin.or.kr/","","","","","","37.5313392223","127.0064985848","",""
"100171","11","기타","떼아뜨르 秋","http://culture.seoul.go.kr/data/cf/title_100171.jpg","서울  마포구 서교동 358-116 )","02-323-5573","","","화수목요일 7:30 / 금토일공휴일 4:30 7:30","일반 2만원 / 학생 1만5천원","","","","37.5531351","126.9222205","","1"
"101048","11","기타","용산구 한강로동 자치회관","http://culture.seoul.go.kr/data/cf/20180504100518.jpg","서울특별시 용산구 한강대로30길 21","02-2199-8560","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000409","","","","","","37.5274391256","126.9679658175","",""
"101041","11","기타","용산구 용산2가동 자치회관","","서울특별시 용산구 신흥로 90","02-2199-8420","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000402","","","","","","37.5460752788","126.9855699403","",""
"100736","11","기타","올림픽기념국민생활관","http://culture.seoul.go.kr/data/cf/20111214133032.gif","서울  종로구 혜화동  성균관로 91","02-745-6701","02-745-6706","http://www.ijongno.co.kr/html/sub/info_sisul/olympic/olympic_look.asp","","유료","","","","37.5904911","126.9988244","","1"
"101039","11","기타","용산구 후암동 자치회관","","서울특별시 용산구 후암로 32-6","02-2199-8400","","http://www.yongsan.go.kr/site/dc/index.jsp?sitecdv=S0000401","","","","","","37.5486978477","126.9781504585","",""
"100554","11","기타","중랑구민회관","http://culture.seoul.go.kr/data/cf/20111102180744.jpg","서울  중랑구","02-2207-6130","02-2207-6133","www.jungnangimc.or.kr","09:00 ~ 21:00","","","1994.02.25","500","37.5738058","127.0850044","","1"
"101037","11","기타","용산아이파크문화센터","","서울특별시 용산구 한강대로23길 55","02-2012-4050","","http://www.iparkmall.co.kr/main/sub03_01.asp","","","법정공휴일","","","37.53010518718325","126.96479237046461","",""
"100131","11","기타","노원청소년수련관","http://culture.seoul.go.kr/data/cf/20111022132337.JPG","서울  노원구 상계동 772 )","02-3391-4141","02-3391-4142","http://www.youthcenter.or.kr/","","","","","","37.6403878","127.0597454","","1"
